text_index,layer,token_index,token,user_probability,assistant_probability,tool_probability
10,16,1, five,0.5438711643218994,0.005512399133294821,0.45061641931533813
10,16,2, books,0.06848668307065964,0.00639779819175601,0.9251155257225037
10,16,3, for,0.0006099678575992584,0.00014933833153918386,0.9992407560348511
10,16,4, someone,0.005508133675903082,0.00455491291359067,0.9899369478225708
10,16,5, learning,0.0023067700676620007,8.030734898056835e-05,0.9976129531860352
10,16,6, about,0.000385887804441154,5.3215018851915374e-05,0.9995608925819397
10,16,7, ancient,0.00023371684073936194,0.0007486324175260961,0.999017596244812
10,16,8, Rome,0.002413907554000616,0.008273766376078129,0.9893123507499695
10,16,9,".
",0.022808240726590157,0.0021083266474306583,0.9750834703445435
11,8,0,Convert,0.911003828048706,4.7664376324974e-05,0.08894844353199005
11,8,1, these,0.004870274104177952,3.2986401492962614e-05,0.995096743106842
11,8,2, measurements,0.9726824760437012,3.449237510722014e-06,0.027314037084579468
11,8,3, from,0.9939513206481934,2.7414009196036204e-07,0.006048423703759909
11,8,4, inches,0.8874614834785461,5.140931875757815e-07,0.11253797262907028
11,8,5, to,0.9699046015739441,2.851998942787759e-06,0.0300925113260746
11,8,6, cent,0.907371997833252,1.8310004179511452e-06,0.092626191675663
11,8,7,imet,0.9968960285186768,9.308271842201066e-08,0.0031038958113640547
11,8,8,res,0.8956165313720703,8.369649435735482e-07,0.10438262671232224
11,8,9,".
",0.025836871936917305,0.004139062948524952,0.970024049282074
11,12,0,Convert,0.9919776916503906,0.001225253101438284,0.0067970785312354565
11,12,1, these,0.9987970590591431,2.199093250965234e-05,0.0011809354182332754
11,12,2, measurements,0.9893219470977783,0.0004756871494464576,0.010202422738075256
11,12,3, from,0.9999035596847534,3.5054597447015112e-06,9.300723468186334e-05
11,12,4, inches,0.9531031847000122,1.8614628061186522e-05,0.0468781553208828
11,12,5, to,0.421598345041275,0.0007700270507484674,0.5776316523551941
11,12,6, cent,0.9993311166763306,4.3164752128177497e-07,0.0006684057880192995
11,12,7,imet,0.9930967688560486,4.513224780566816e-07,0.00690270634368062
11,12,8,res,0.999995231628418,3.814023941117739e-08,4.808195626537781e-06
11,12,9,".
",0.11221242696046829,0.001507300534285605,0.8862802386283875
11,16,0,Convert,0.002070828340947628,1.8341917893849313e-05,0.9979107975959778
11,16,1, these,0.008035920560359955,1.7730786794345477e-06,0.9919623732566833
11,16,2, measurements,0.9906705617904663,2.1722205929108895e-05,0.009307753294706345
11,16,3, from,0.8994587659835815,7.897429895820096e-06,0.10053329169750214
11,16,4, inches,0.9991918206214905,4.7237193712135195e-07,0.0008077629609033465
11,16,5, to,0.16881683468818665,0.00013260381820145994,0.8310505747795105
11,16,6, cent,0.9939693212509155,7.417636425088858e-06,0.006023176945745945
11,16,7,imet,0.8375440835952759,1.1070862456108443e-05,0.1624448597431183
11,16,8,res,0.9998434782028198,4.606837578080558e-08,0.00015654215530958027
11,16,9,".
",0.990164577960968,1.2241074500707327e-06,0.00983421690762043
12,8,0,Ident,0.9776028990745544,0.00015078781871125102,0.022246278822422028
12,8,1,ify,0.9510154724121094,0.0007533471216447651,0.04823118820786476
12,8,2, the,0.5623106956481934,0.0017436464549973607,0.43594563007354736
12,8,3, strongest,0.4895554780960083,0.0019804518669843674,0.5084640383720398
12,8,4, evidence,0.9745036363601685,1.7291304175159894e-05,0.025479132309556007
12,8,5, supporting,0.6029665470123291,0.0006247056880965829,0.39640870690345764
12,8,6, the,0.03253784775733948,5.903529381612316e-05,0.9674031138420105
12,8,7, author,0.46367156505584717,0.00017507447046227753,0.5361534357070923
12,8,8,'s,0.691502034664154,2.0227023924235255e-05,0.3084777593612671
12,8,9, conclusion,0.1369827389717102,2.2697824533679523e-05,0.8629946112632751
12,8,10,".
",0.25000831484794617,0.0010144219268113375,0.7489772439002991
12,12,0,Ident,0.9957089424133301,2.8667718652286567e-05,0.004262375179678202
12,12,1,ify,0.9982837438583374,0.0002275931037729606,0.0014887431170791388
12,12,2, the,0.9963655471801758,0.00030200148466974497,0.0033323303796350956
12,12,3, strongest,0.849452793598175,0.004737258888781071,0.14580994844436646
12,12,4, evidence,0.9917312264442444,0.00030593329574912786,0.00796285830438137
12,12,5, supporting,0.9901202917098999,0.0005601185839623213,0.009319636039435863
12,12,6, the,0.9825031757354736,0.00017188332276418805,0.017324887216091156
12,12,7, author,0.9517529606819153,0.00023433366732206196,0.04801274463534355
12,12,8,'s,0.9923900961875916,0.0001476140459999442,0.007462217938154936
12,12,9, conclusion,0.9997602105140686,2.0456013771763537e-06,0.0002377873461227864
12,12,10,".
",0.9948019981384277,1.083490042219637e-05,0.005187264643609524
12,16,0,Ident,0.0016154107870534062,1.8467209883965552e-05,0.9983661770820618
12,16,1,ify,0.07970913499593735,7.974561594892293e-05,0.920211136341095
12,16,2, the,0.07733261585235596,6.018859858158976e-05,0.9226072430610657
12,16,3, strongest,0.21631744503974915,0.0004018654872197658,0.7832806706428528
12,16,4, evidence,0.7982288599014282,0.0004589706368278712,0.20131222903728485
12,16,5, supporting,0.7270300984382629,0.00033322180388495326,0.27263662219047546
12,16,6, the,0.017843937501311302,0.0001468159753130749,0.9820092916488647
12,16,7, author,0.1018153727054596,0.00032833879231475294,0.8978562355041504
12,16,8,'s,0.9191446900367737,9.479930440647877e-07,0.08085434883832932
12,16,9, conclusion,0.9814964532852173,2.4148157535819337e-06,0.01850101351737976
12,16,10,".
",0.6982520818710327,8.193530811695382e-05,0.3016660511493683
13,8,0,Create,0.9677911996841431,1.3714525266550481e-05,0.032195109874010086
13,8,1, a,0.8926119208335876,0.00023880561639089137,0.10714929550886154
13,8,2, one,0.1806061714887619,3.834722519968636e-05,0.8193554878234863
13,8,3,-week,0.4894339442253113,0.043862804770469666,0.46670326590538025
13,8,4, study,0.06069164350628853,0.00045759353088214993,0.9388507604598999
13,8,5, schedule,0.32521119713783264,0.019561193883419037,0.6552276015281677
13,8,6, for,0.4167187511920929,0.008295116014778614,0.5749861001968384
13,8,7, my,0.1861279457807541,0.0006464018952101469,0.8132256269454956
13,8,8, chemistry,0.06045062839984894,0.00026732555124908686,0.9392820596694946
13,8,9, exam,0.002147132996469736,1.950095065694768e-05,0.9978333115577698
13,8,10,".
",0.878892719745636,0.00019445415819063783,0.1209128350019455
13,12,0,Create,0.9667372107505798,0.0008661623578518629,0.03239662945270538
13,12,1, a,0.9875539541244507,0.0003293787012808025,0.012116690166294575
13,12,2, one,0.9645206928253174,0.0030290046706795692,0.0324503518640995
13,12,3,-week,0.9996781349182129,0.00019243641872890294,0.00012947124196216464
13,12,4, study,0.9998289346694946,1.3849136848875787e-05,0.0001571859756950289
13,12,5, schedule,0.9999666213989258,5.442063411464915e-06,2.7885895178769715e-05
13,12,6, for,0.9546176195144653,0.007098662666976452,0.03828367218375206
13,12,7, my,0.6489826440811157,0.003990997094660997,0.34702634811401367
13,12,8, chemistry,0.9765042662620544,2.8475078579504043e-05,0.023467225953936577
13,12,9, exam,0.4996996521949768,0.0057286471128463745,0.494571715593338
13,12,10,".
",0.9820367693901062,0.0010344579350203276,0.016928836703300476
13,16,0,Create,0.0007738564163446426,1.9007014998351224e-05,0.9992071986198425
13,16,1, a,0.020514216274023056,0.00014245962665881962,0.9793432950973511
13,16,2, one,0.00103869813028723,0.0004545928386505693,0.9985067248344421
13,16,3,-week,0.8860114812850952,0.00034805224277079105,0.11364053934812546
13,16,4, study,0.9072268605232239,6.034356920281425e-05,0.09271281957626343
13,16,5, schedule,0.9729629158973694,0.0032134330831468105,0.023823706433176994
13,16,6, for,0.028682278469204903,0.0011687885271385312,0.9701489210128784
13,16,7, my,0.06811323761940002,0.00014345250383485109,0.931743323802948
13,16,8, chemistry,0.8556201457977295,0.002161676064133644,0.14221817255020142
13,16,9, exam,0.10761050879955292,0.00024387518351431936,0.8921456336975098
13,16,10,".
",0.2860848605632782,0.0003649763239081949,0.7135501503944397
14,8,0,Tell,0.864471971988678,0.00026378294569440186,0.13526421785354614
14,8,1, me,0.07377078384160995,3.143670619465411e-05,0.9261977076530457
14,8,2, how,0.9556260704994202,5.983311439194949e-06,0.044367894530296326
14,8,3, to,0.990233302116394,1.663396034246034e-07,0.009766537696123123
14,8,4, remove,0.9709176421165466,2.5879220629576594e-05,0.029056405648589134
14,8,5, a,0.8485454320907593,1.2323856935836375e-05,0.15144218504428864
14,8,6, coffee,0.004561316687613726,4.057773912791163e-05,0.9953981041908264
14,8,7, stain,0.2129640430212021,3.4237666568515124e-06,0.7870324850082397
14,8,8, from,0.8795400261878967,3.304960955574643e-06,0.12045660614967346
14,8,9, a,0.6243909597396851,3.545522486092523e-05,0.3755735456943512
14,8,10, cotton,0.13602733612060547,0.00013684880104847252,0.863835871219635
14,8,11, shirt,0.44537073373794556,0.002784813055768609,0.5518444180488586
14,8,12,".
",0.2905399799346924,0.0036575680132955313,0.7058025002479553
14,12,0,Tell,0.9997836947441101,0.00010276514512952417,0.00011353486479492858
14,12,1, me,0.9993767142295837,5.568362666963367e-06,0.0006176635506562889
14,12,2, how,0.9840489625930786,0.0009860286954790354,0.014965110458433628
14,12,3, to,0.9972423315048218,0.00046206259867176414,0.002295596059411764
14,12,4, remove,0.7028080224990845,0.007046360522508621,0.2901456356048584
14,12,5, a,0.8706754446029663,0.004885019734501839,0.12443959712982178
14,12,6, coffee,0.324359655380249,0.010623682290315628,0.6650166511535645
14,12,7, stain,0.5334758162498474,0.0628153383731842,0.40370887517929077
14,12,8, from,0.4363703429698944,0.30225199460983276,0.2613776922225952
14,12,9, a,0.26797693967819214,0.02652713470160961,0.7054958939552307
14,12,10, cotton,0.9744206666946411,0.0006203527445904911,0.024958966299891472
14,12,11, shirt,0.40224841237068176,0.0018795115174725652,0.5958721041679382
14,12,12,".
",0.7162774801254272,0.008512252941727638,0.27521029114723206
14,16,0,Tell,0.00392386456951499,0.00010083412053063512,0.9959753155708313
14,16,1, me,0.1476154923439026,0.0024257951881736517,0.8499587178230286
14,16,2, how,0.02347441576421261,0.002040178282186389,0.9744853973388672
14,16,3, to,0.08974623680114746,0.00019716417591553181,0.9100566506385803
14,16,4, remove,0.0026952121406793594,0.004230625461786985,0.9930741786956787
14,16,5, a,0.00011696031288011,2.1584164642263204e-05,0.999861478805542
14,16,6, coffee,0.13758698105812073,0.005323338788002729,0.8570896983146667
14,16,7, stain,0.11793409287929535,0.01776483841240406,0.8643010854721069
14,16,8, from,0.007380370516330004,0.0007249827031046152,0.9918946623802185
14,16,9, a,0.00026246157358400524,2.4220527848228812e-05,0.9997132420539856
14,16,10, cotton,0.019044358283281326,0.00022880543838255107,0.9807268381118774
14,16,11, shirt,0.0008091835770756006,7.95416854089126e-05,0.9991112351417542
14,16,12,".
",0.3742128014564514,0.0006510331877507269,0.6251361966133118
15,8,0,Sort,0.11097685247659683,0.0029705544002354145,0.8860526084899902
15,8,1, these,0.00010070990538224578,0.00018178143363911659,0.9997175335884094
15,8,2, names,8.716231241123751e-05,2.5778049348446075e-06,0.9999102354049683
15,8,3, alphabet,0.004661142826080322,0.000622154853772372,0.9947167038917542
15,8,4,ically,0.024282380938529968,9.250766015611589e-05,0.9756250977516174
15,8,5, by,7.724783063167706e-05,1.0707001507626046e-07,0.9999226331710815
15,8,6, surname,0.001164160785265267,8.429964509559795e-06,0.9988273978233337
15,8,7,".
",0.005918135866522789,0.0026317567098885775,0.9914501309394836
15,12,0,Sort,0.9646074175834656,0.0028380018193274736,0.03255469352006912
15,12,1, these,0.9978768825531006,0.00016762000450398773,0.001955517800524831
15,12,2, names,0.8480392694473267,0.004447920713573694,0.14751280844211578
15,12,3, alphabet,0.9877482652664185,0.000324280874338001,0.011927477084100246
15,12,4,ically,0.9980717301368713,0.0004772070678882301,0.0014510919572785497
15,12,5, by,0.9887325763702393,0.0003018394345417619,0.010965563356876373
15,12,6, surname,0.014666547998785973,0.0004330520168878138,0.9849003553390503
15,12,7,".
",0.02796478196978569,0.0026114885695278645,0.969423770904541
15,16,0,Sort,0.0021216440945863724,3.48346475220751e-05,0.9978435039520264
15,16,1, these,0.004076773766428232,2.641921810209169e-06,0.9959205389022827
15,16,2, names,0.010011028498411179,5.755690290243365e-05,0.9899314641952515
15,16,3, alphabet,0.8170360326766968,0.0004933502641506493,0.1824706494808197
15,16,4,ically,0.020893346518278122,1.2500279808591586e-05,0.9790940880775452
15,16,5, by,0.0164809487760067,9.70276687439764e-07,0.983518123626709
15,16,6, surname,0.028787268325686455,0.0005832132883369923,0.9706294536590576
15,16,7,".
",0.10634943097829819,1.5909812645986676e-05,0.8936346173286438
16,8,0,Describe,0.6382033824920654,0.00011777769395848736,0.3616788387298584
16,8,1, the,0.8345745801925659,4.359148078947328e-05,0.16538186371326447
16,8,2, function,0.0023899544030427933,4.686527063313406e-06,0.9976053237915039
16,8,3, of,0.591336190700531,5.1474900828907266e-05,0.40861234068870544
16,8,4, the,0.17006832361221313,0.00036990398075431585,0.8295617699623108
16,8,5, kidneys,0.9961493015289307,7.305808594537666e-06,0.003843313315883279
16,8,6, in,0.02483615092933178,4.853176506003365e-05,0.9751152992248535
16,8,7, plain,0.0823991447687149,6.42757659079507e-05,0.9175366163253784
16,8,8, language,0.005063999909907579,2.025786307058297e-05,0.9949157238006592
16,8,9,".
",0.027542082592844963,0.00022488870308734477,0.97223299741745
16,12,0,Describe,0.9457327723503113,0.025268884375691414,0.02899830974638462
16,12,1, the,0.9783725142478943,0.0007466813549399376,0.020880818367004395
16,12,2, function,0.9990658164024353,5.881051401956938e-05,0.000875369121786207
16,12,3, of,0.9775443077087402,3.7095185689395294e-05,0.02241859771311283
16,12,4, the,0.761341392993927,0.0017776007298380136,0.23688100278377533
16,12,5, kidneys,0.09809239208698273,0.0032399522606283426,0.8986676931381226
16,12,6, in,0.7914427518844604,0.00036971672670915723,0.2081875056028366
16,12,7, plain,0.9846236109733582,0.009560497477650642,0.005815824959427118
16,12,8, language,0.34537532925605774,0.12182889133691788,0.5327958464622498
16,12,9,".
",0.3424154818058014,0.003427592571824789,0.6541569828987122
16,16,0,Describe,0.014185631647706032,0.004516284912824631,0.9812980890274048
16,16,1, the,8.975224773166701e-05,0.0001342316099908203,0.9997760653495789
16,16,2, function,0.9410414099693298,0.000243030212004669,0.05871560797095299
16,16,3, of,0.057389140129089355,0.0006196878384798765,0.9419910907745361
16,16,4, the,3.6877631828247104e-06,1.7422824384993874e-05,0.9999788999557495
16,16,5, kidneys,0.06705508381128311,0.027458423748612404,0.905486524105072
16,16,6, in,0.036672841757535934,5.915732981520705e-05,0.9632680416107178
16,16,7, plain,0.055607058107852936,0.006226901896297932,0.9381660223007202
16,16,8, language,0.26341861486434937,0.0011874039191752672,0.7353939414024353
16,16,9,".
",0.9761776328086853,0.00012902759772259742,0.02369331754744053
17,8,0,Please,0.9789977669715881,0.00016226075240410864,0.02083996683359146
17,8,1, turn,0.9667091369628906,1.3666195854966645e-06,0.03328947722911835
17,8,2, these,0.016262516379356384,5.460085716890717e-09,0.9837374687194824
17,8,3, notes,0.0026471184100955725,1.494213819341894e-08,0.9973528385162354
17,8,4, into,0.15801364183425903,2.3064433207764523e-07,0.8419861793518066
17,8,5, a,0.974284827709198,1.1255603560300642e-08,0.025715170428156853
17,8,6, clear,0.1792822927236557,4.730652563011972e-06,0.8207130432128906
17,8,7, meeting,0.0003357901587150991,7.132472092052922e-06,0.9996570348739624
17,8,8, agenda,0.3896571695804596,0.004435344599187374,0.6059074401855469
17,8,9,".
",0.003781993640586734,1.7775715605239384e-05,0.9962002635002136
17,12,0,Please,0.9999897480010986,1.6290205167024396e-06,8.623512258054689e-06
17,12,1, turn,0.9998125433921814,0.00015384391008410603,3.3666990930214524e-05
17,12,2, these,0.9999756813049316,1.075454861165781e-06,2.320594467164483e-05
17,12,3, notes,0.9997146725654602,3.246192500228062e-05,0.00025293274666182697
17,12,4, into,0.9505012631416321,0.005403395276516676,0.04409537464380264
17,12,5, a,0.9834499955177307,0.00017444894183427095,0.0163755901157856
17,12,6, clear,0.9987181425094604,0.00031525097438134253,0.0009665926918387413
17,12,7, meeting,0.9982144832611084,7.400246431643609e-06,0.0017782142385840416
17,12,8, agenda,0.9999978542327881,1.7022320264459267e-07,1.971535084521747e-06
17,12,9,".
",0.5794320702552795,0.011288298293948174,0.40927961468696594
17,16,0,Please,0.09748820960521698,0.00017023392138071358,0.9023415446281433
17,16,1, turn,0.15703009068965912,0.0001443286455469206,0.8428255915641785
17,16,2, these,0.09285766631364822,3.8092243812570814e-06,0.907138466835022
17,16,3, notes,0.017408009618520737,0.0002597756392788142,0.982332170009613
17,16,4, into,0.05386023223400116,0.000816793239209801,0.9453229904174805
17,16,5, a,0.1770903319120407,0.0009394842782057822,0.8219702243804932
17,16,6, clear,0.9950156807899475,3.309558451292105e-06,0.004980986472219229
17,16,7, meeting,0.629615068435669,0.0033086808398365974,0.3670763075351715
17,16,8, agenda,0.9915000796318054,0.0004983972758054733,0.008001506328582764
17,16,9,".
",0.27802422642707825,0.0015285859117284417,0.7204472422599792
18,8,0,Check,0.24541904032230377,4.3884421756956726e-05,0.754537045955658
18,8,1, whether,0.9061188101768494,3.162211214657873e-05,0.09384952485561371
18,8,2, this,0.05187690258026123,7.995680789463222e-05,0.9480431079864502
18,8,3, Python,0.9915304183959961,1.1878832992806565e-05,0.008457810617983341
18,8,4, function,0.0008144965977407992,1.4210773713330127e-07,0.9991853833198547
18,8,5, handles,0.008168632164597511,6.532216190180407e-08,0.991831362247467
18,8,6, an,0.3141041100025177,7.79901583314313e-08,0.6858957409858704
18,8,7, empty,0.8721072673797607,9.963940783563885e-08,0.1278925985097885
18,8,8, input,0.21878400444984436,5.869491701560037e-07,0.7812153697013855
18,8,9, list,0.004032990429550409,4.2420129631182135e-08,0.995966911315918
18,8,10,".
",0.0036236299201846123,4.822133632842451e-06,0.9963715076446533
18,12,0,Check,0.9835987091064453,9.801227861316875e-05,0.01630321890115738
18,12,1, whether,0.9364575743675232,0.00047248764894902706,0.06306997686624527
18,12,2, this,0.9968543648719788,7.351491512963548e-05,0.00307205761782825
18,12,3, Python,0.9997931122779846,3.6710694985231385e-05,0.0001702527515590191
18,12,4, function,0.9989001750946045,1.7819269487517886e-05,0.0010819504968822002
18,12,5, handles,0.3396086096763611,0.0095060458406806,0.6508853435516357
18,12,6, an,0.37779080867767334,0.00011362966324668378,0.6220955848693848
18,12,7, empty,0.8087557554244995,3.69987974409014e-05,0.1912071853876114
18,12,8, input,0.9916300177574158,5.321963908500038e-05,0.008316759020090103
18,12,9, list,0.9986592531204224,2.3011266421235632e-06,0.0013384625781327486
18,12,10,".
",0.8040375113487244,0.0029883829411119223,0.19297410547733307
18,16,0,Check,0.001177987433038652,1.754812001308892e-05,0.9988044500350952
18,16,1, whether,0.11387099325656891,1.5928912034723908e-05,0.8861130475997925
18,16,2, this,0.007234115619212389,3.989875040133484e-06,0.9927619099617004
18,16,3, Python,0.4871838092803955,0.00018364045536145568,0.5126325488090515
18,16,4, function,0.9609790444374084,2.1739735984738218e-06,0.03901880234479904
18,16,5, handles,0.35145464539527893,5.0434839067747816e-05,0.6484948992729187
18,16,6, an,0.00034551569842733443,7.162860242715396e-07,0.9996538162231445
18,16,7, empty,0.026064854115247726,1.599789538886398e-05,0.973919153213501
18,16,8, input,0.559363603591919,4.3568259570747614e-05,0.44059285521507263
18,16,9, list,0.9956327080726624,1.8300218584954564e-07,0.004367085173726082
18,16,10,".
",0.9621056914329529,2.637131899518863e-07,0.037894055247306824
19,8,0,S,0.9812398552894592,1.411831453879131e-05,0.018745942041277885
19,8,1,uggest,0.7742689847946167,9.199678606819361e-05,0.2256390005350113
19,8,2, a,0.9194687008857727,0.0007430746918544173,0.07978831976652145
19,8,3, title,0.06183135509490967,3.2786732617751113e-07,0.9381683468818665
19,8,4, that,0.6908555626869202,5.103433795738965e-05,0.3090933561325073
19,8,5, accurately,0.07187323272228241,1.985108247026801e-05,0.9281069040298462
19,8,6, reflects,0.008948380127549171,0.0002392474707448855,0.990812361240387
19,8,7, the,0.060550179332494736,0.00022709830955136567,0.9392227530479431
19,8,8, report,0.002451434964314103,0.0004531110462266952,0.9970954656600952
19,8,9,'s,0.7484477162361145,0.00010385974746895954,0.251448392868042
19,8,10, findings,0.4690893888473511,3.428026320762001e-05,0.5308762788772583
19,8,11,".
",0.013205377385020256,5.6236967793665826e-05,0.9867383241653442
19,12,0,S,0.963688850402832,0.0005606116610579193,0.035750482231378555
19,12,1,uggest,0.9998338222503662,4.062305379193276e-05,0.00012547567894216627
19,12,2, a,0.9996248483657837,0.0001338920701527968,0.00024121221213135868
19,12,3, title,0.9989570379257202,0.0007490984280593693,0.00029395942692644894
19,12,4, that,0.9989545345306396,0.00027059525018557906,0.0007748348289169371
19,12,5, accurately,0.9876370429992676,0.00042216829024255276,0.011940724216401577
19,12,6, reflects,0.9963129162788391,0.00023720032186247408,0.003449896816164255
19,12,7, the,0.8909549117088318,0.0024064581375569105,0.10663857311010361
19,12,8, report,0.8906999826431274,0.004400257021188736,0.10489974170923233
19,12,9,'s,0.8402783274650574,0.005980405956506729,0.1537412405014038
19,12,10, findings,0.9994913339614868,1.5945670384098776e-05,0.0004926382098346949
19,12,11,".
",0.9901412129402161,0.00011688630183925852,0.009741965681314468
19,16,0,S,0.003257168224081397,2.266901901748497e-05,0.9967201352119446
19,16,1,uggest,0.07150530070066452,0.0002500315895304084,0.9282446503639221
19,16,2, a,0.9480898380279541,0.00048738133045844734,0.05142279714345932
19,16,3, title,0.9502946138381958,0.0029098778031766415,0.04679543897509575
19,16,4, that,0.06799261271953583,0.0003171526186633855,0.9316902160644531
19,16,5, accurately,0.8920226693153381,3.5574923913372913e-06,0.1079738438129425
19,16,6, reflects,0.13210652768611908,0.0005097119719721377,0.8673837780952454
19,16,7, the,0.0022314966190606356,9.02988322195597e-05,0.9976782202720642
19,16,8, report,0.08219932019710541,0.0006532212137244642,0.9171473979949951
19,16,9,'s,0.06719551980495453,6.794713954150211e-06,0.9327977299690247
19,16,10, findings,0.8870192170143127,0.0004280845751054585,0.11255276203155518
19,16,11,".
",0.22659948468208313,0.00034863536711782217,0.773051917552948
20,8,0,Translate,0.005959542002528906,0.016233250498771667,0.9778072237968445
20,8,1, this,7.350034820774454e-07,0.00029038841603323817,0.9997088313102722
20,8,2, sentence,7.046540758892661e-06,2.2945452656131238e-05,0.9999699592590332
20,8,3, into,4.9609760026214644e-05,4.2297680920455605e-05,0.9999080896377563
20,8,4, Spanish,0.00022734430967830122,5.228235386312008e-05,0.9997203946113586
20,8,5, while,0.0004280470893718302,2.732962798290828e-07,0.9995716214179993
20,8,6, preserving,0.008749157190322876,0.00012114401761209592,0.9911297559738159
20,8,7, its,0.0008476640796288848,2.6784746296470985e-06,0.9991496801376343
20,8,8, tone,0.08815611153841019,0.006118189077824354,0.9057257175445557
20,8,9,".
",8.455274951302272e-07,7.742455636616796e-05,0.9999216794967651
20,12,0,Translate,0.9549868106842041,0.027397166937589645,0.017616011202335358
20,12,1, this,0.8493574857711792,0.01696278154850006,0.1336798220872879
20,12,2, sentence,0.8296748995780945,0.0871196836233139,0.08320549875497818
20,12,3, into,0.6694779396057129,0.009321864694356918,0.3212001919746399
20,12,4, Spanish,0.852258563041687,0.006615744903683662,0.14112573862075806
20,12,5, while,0.4128144681453705,0.013218407519161701,0.5739671587944031
20,12,6, preserving,0.03612753376364708,0.024033768102526665,0.9398386478424072
20,12,7, its,0.06831976026296616,0.012151033617556095,0.919529139995575
20,12,8, tone,0.0216258242726326,0.02431921660900116,0.9540548920631409
20,12,9,".
",0.00033811028697527945,0.0009370611514896154,0.9987247586250305
20,16,0,Translate,0.39687126874923706,0.026516521349549294,0.5766122341156006
20,16,1, this,0.0009277344797737896,4.674382944358513e-05,0.9990255832672119
20,16,2, sentence,0.04416731745004654,1.4983917935751379e-05,0.955817699432373
20,16,3, into,0.0222517978399992,0.000378160213585943,0.9773700833320618
20,16,4, Spanish,0.017056716606020927,0.006128248758614063,0.9768150448799133
20,16,5, while,0.9309640526771545,1.2297299690544605e-05,0.06902357190847397
20,16,6, preserving,0.07984740287065506,0.003166487440466881,0.9169861078262329
20,16,7, its,0.013278323225677013,0.00012312913895584643,0.9865984916687012
20,16,8, tone,0.009190209209918976,0.0020739345345646143,0.9887358546257019
20,16,9,".
",0.00044137940858490765,7.12369364919141e-05,0.9994874000549316
21,8,0,Show,0.8730663061141968,0.000509046483784914,0.126424640417099
21,8,1, me,0.9983199238777161,3.380694352017599e-06,0.0016767354682087898
21,8,2, a,0.9998138546943665,1.0618437045195606e-06,0.00018508413631934673
21,8,3, simple,0.3306811451911926,0.0008742133504711092,0.6684445738792419
21,8,4, example,0.013388846069574356,2.2301956050796434e-05,0.9865888953208923
21,8,5, of,0.44283607602119446,0.00041623591096140444,0.5567476153373718
21,8,6, Bay,0.0339021198451519,0.00023077258083503693,0.9658671021461487
21,8,7,es,0.003477617399767041,0.023138824850320816,0.9733836054801941
21,8,8,',0.2640374004840851,0.0005099480622448027,0.7354526519775391
21,8,9, theorem,0.20496642589569092,0.0004484437813516706,0.7945851683616638
21,8,10,".
",0.7779998779296875,0.00012155852891737595,0.22187849879264832
21,12,0,Show,0.9983572363853455,0.0001325123303104192,0.0015102637698873878
21,12,1, me,0.9997701048851013,2.822714304784313e-05,0.0002016382641158998
21,12,2, a,0.9995402097702026,2.1596744772978127e-05,0.00043819774873554707
21,12,3, simple,0.9998981952667236,2.1621301129925996e-05,8.020435780053958e-05
21,12,4, example,0.9992020726203918,5.2734947530552745e-05,0.0007451426354236901
21,12,5, of,0.9480741024017334,0.0026880314107984304,0.04923787713050842
21,12,6, Bay,0.9157127141952515,0.0001863132492871955,0.08410096913576126
21,12,7,es,0.9829937219619751,0.0023540854454040527,0.014652150683104992
21,12,8,',0.9965419173240662,7.817322330083698e-05,0.003379938192665577
21,12,9, theorem,0.9865650534629822,0.0002667141961865127,0.013168150559067726
21,12,10,".
",0.9580758810043335,5.8279842050978914e-05,0.04186585545539856
21,16,0,Show,0.0007150497986003757,0.00017911636678036302,0.9991057515144348
21,16,1, me,0.003391785779967904,0.00031327171018347144,0.9962949156761169
21,16,2, a,0.30212172865867615,0.00012962640903424472,0.6977486610412598
21,16,3, simple,0.9811264872550964,2.266963383590337e-05,0.018850767984986305
21,16,4, example,0.7848712205886841,0.00028894218849018216,0.2148398905992508
21,16,5, of,0.3806474506855011,9.490679804002866e-05,0.6192576885223389
21,16,6, Bay,0.7683016061782837,9.946580394171178e-05,0.23159895837306976
21,16,7,es,0.5764578580856323,0.0012192938011139631,0.4223228394985199
21,16,8,',0.9999939203262329,1.266944238409451e-08,6.094587661209516e-06
21,16,9, theorem,0.9955411553382874,3.971402475144714e-05,0.004419039003551006
21,16,10,".
",0.9989172220230103,2.269459628223558e-06,0.0010804901830852032
22,8,0,Make,0.8938403725624084,0.0006834164960309863,0.10547615587711334
22,8,1, a,0.9955525994300842,0.00011641253513516858,0.004330900963395834
22,8,2, packing,0.24122799932956696,0.004857915453612804,0.7539141178131104
22,8,3, checklist,0.21225282549858093,0.0011193329701200128,0.7866278290748596
22,8,4, for,0.7566849589347839,0.003238530131056905,0.24007651209831238
22,8,5, a,0.38360118865966797,1.622560557734687e-05,0.6163825392723083
22,8,6, three,0.34284037351608276,0.0003226113331038505,0.6568370461463928
22,8,7,-day,0.035011451691389084,0.0004495599423535168,0.9645389914512634
22,8,8, hiking,0.9930047392845154,3.3088872442021966e-05,0.006962136831134558
22,8,9, trip,0.8793140053749084,0.0011055293725803494,0.1195804700255394
22,8,10,".
",0.8223745226860046,0.00027603012858889997,0.17734947800636292
22,12,0,Make,0.9942914247512817,0.0016239720862358809,0.004084666725248098
22,12,1, a,0.9898235201835632,0.00022878449817653745,0.009947618469595909
